"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1790364182262764004","Tue May 14 12:50:59 +0000 2024","228","Bea Cukai Dilaporkan ke Kejagung Atas Dugaan Penggelapan 9 Mobil Mewah https://t.co/IU35DuDd81 lewat @Keuangan News","1790364182262764004","","","in","","2","5","101","https://x.com/keuangannews_id/status/1790364182262764004","1226436091617505281","keuangannews_id"
"1790996596521615428","Thu May 16 06:43:58 +0000 2024","67","Bea Cukai udah viral berkali-kali gak ada yang mau dibikinin film apa yak? ","1790996596521615428","","","in","Jakarta Capital Region","8","21","12","https://x.com/GilaFilmID/status/1790996596521615428","538972199","GilaFilmID"
"1783765246379004071","Fri Apr 26 07:49:10 +0000 2024","7772","Pemilik Sekolah Luar Biasa mengaku ditagih ratusan juta oleh Bea Cukai saat mau ambil alat untuk tunanetra yang diperoleh dari bantuan perusahaan dari Korea. #bisnisupdate #update #bisnis #text https://t.co/Z7ZzSg23S7","1783765246379004071","","","in","","2156","1279","3781","https://x.com/kumparan/status/1783765246379004071","759692754985242625","kumparan"
"1791371918890901989","Fri May 17 07:35:22 +0000 2024","136","Viral Bea Cukai Dikabarkan Tahan Parasut Paralayang Atlet Ini Kronologinya https://t.co/rXqfdRvdCp #TempoBisnis","1791371918890901989","","","in","Indonesia","13","39","92","https://x.com/tempodotco/status/1791371918890901989","18129942","tempodotco"
"1789435150667030987","Sat May 11 23:19:20 +0000 2024","12","Tim gabungan Bea Cukai menggagalkan peredaran rokok ilegal sebanyak 2 73 juta batang rokok ilegal di Kabupaten Aceh Tamiang. Yg mana nilai rokok ilegal tersebut diperkirakan mencapai Rp6 33 yg menimbulkan kerugian negara mencapai Rp4 53 miliar ___ #viralvideo Chelsea Cici Tiara https://t.co/snbNuu2y0E","1789435150667030987","https://pbs.twimg.com/media/GNVZx2hbcAAXErF.jpg","","in","Nusantara","0","3","12","https://x.com/colorhejo_/status/1789435150667030987","992182146","colorhejo_"
"1790753284875235606","Wed May 15 14:37:08 +0000 2024","293","Ogah Dipenjara Sendirian Eko Darmanto eks Bea Cukai Yogyakarta Seret Nama Irwan Mussry https://t.co/fAgFCQygn0","1790753284875235606","","","in","","2","4","116","https://x.com/OposisiCerdas/status/1790753284875235606","887743587579944960","OposisiCerdas"
"1792345134069338511","Mon May 20 00:02:34 +0000 2024","10","Salah satu tugas Bea Cukai adalah melindungi masyarakat Indonesia dari penyelundupan dan perdagangan ilegal. Bea Cukai mengawasi peredaran barang baik yang masuk maupun keluar Indonesia ___ #DukungTNIPolri_BasmiKSTP Ruben Arsenal Emyu Innalilahi https://t.co/leSWMUogQW","1792345134069338511","https://pbs.twimg.com/media/GN-wZo6bcAAvyF3.jpg","","in","Indonesia","2","2","9","https://x.com/Saodah1234/status/1792345134069338511","1272953532535062529","Saodah1234"
"1791027001270337969","Fri May 17 15:18:28 +0000 2024","20","@EnzyStoria Pernah 2022 lalu beli jersey vintage dari italy via DHL ga bisa masuk indo tertahan di bea cukai krn kebijakan dari peraturan pemerintah dilarang beli barang bekas diminta kembalikan ke negara asalnya. Tapi suruh bayar 2 5jt &amp; ga dpt barang Curhat anak jersey @Jerseyforum https://t.co/eG042LJU3e","1791488462727819752","https://pbs.twimg.com/media/GNylQojbYAAjH0j.jpg","EnzyStoria","in","South Tangerang","0","4","5","https://x.com/pallibaz/status/1791488462727819752","242248012","pallibaz"
"1791372819835838890","Fri May 17 07:38:57 +0000 2024","7","Gelar operasi #GempurRokokIlegal Bea Cukai jalin koordinasi dan sinergi dengan berbagai pihak. Upaya ini dilakukan Bea Cukai di empat wilayah berbeda masing-masing di Kabupaten Lumajang Kota Tanjungpinang Banten serta Kota Semarang dan sekitarnya. https://t.co/HTWGSiosuw https://t.co/DP4hpSn0bY","1791372819835838890","https://pbs.twimg.com/media/GNw8FHpbAAAA98w.jpg","","in","Indonesia","0","2","3","https://x.com/beacukaiRI/status/1791372819835838890","2940183750","beacukaiRI"
"1789664326812344582","Sun May 12 14:30:00 +0000 2024","5","Seorang netizen melalui akun X curhat ayah temannya yang meninggal di Penang Malaysia harus bayar Bea Cukai 30% dari harga peti jenazah.⁣ Lalu bagaimana respons Bea Cukai?⁣ ⁣ &gt;&gt; https://t.co/smRjgxLf7B #Viral #BeaCukai https://t.co/RG3KeyBKMU","1789664326812344582","https://pbs.twimg.com/media/GNYlbfoaAAAEwGJ.jpg","","in","","1","2","5","https://x.com/detikcom/status/1789664326812344582","69183155","detikcom"
"1789600518429655071","Sun May 12 10:16:27 +0000 2024","110","Gara gara Peti Mati. Ibu Sri Mulyani yang dicaci maki Beliau selalu jadi sasaran empuk baik itu karena ulah anak buahnya di Bea Cukai maupun ulah netizen yg tidak mencari tau apa sebab. Sabar ya Bu semua akan indah pd waktunya dan kami tau ibu bekerja dgn sepenuh hati https://t.co/1zSMx5uJJO","1789600518429655071","https://pbs.twimg.com/media/GNXwL-eawAArXEu.jpg","","in","deepest of the sea","1","30","27","https://x.com/Penyuka_ombak/status/1789600518429655071","1074974051045523456","Penyuka_ombak"
"1789654230397272129","Sun May 12 13:49:53 +0000 2024","7","https://t.co/seKq7qAqZP","1789654230397272129","","","zxx","Jakarta - Indonesia","0","0","1","https://x.com/HMJUSUFRIZAL/status/1789654230397272129","368972049","HMJUSUFRIZAL"
"1789924424596033882","Mon May 13 07:43:32 +0000 2024","39","Bea Cukai bubar","1789924424596033882","","","in","","0","1","9","https://x.com/sczeve/status/1789924424596033882","1321810525898993664","sczeve"
"1790546723393442267","Wed May 15 00:56:20 +0000 2024","30","Bea Cukai Soekarno-Hatta Dituduh Terlibat Penggelapan Mobil Mewah yang Didatangkan dari Malaysia untuk Tujuan Dipamerkan https://t.co/zNoA3F6Bsd","1790546723393442267","","","in","","1","0","27","https://x.com/OposisiCerdas/status/1790546723393442267","887743587579944960","OposisiCerdas"
"1791386848268542206","Fri May 17 08:34:41 +0000 2024","28","Terungkap! Ternyata Pemeriksaan Lebay Bea Cukai Cuma Ada di Indonesia Susno Duadji: Angker! https://t.co/kJ5a1DKK93","1791386848268542206","","","in","","0","0","23","https://x.com/OposisiCerdas/status/1791386848268542206","887743587579944960","OposisiCerdas"
"1791029823294353550","Thu May 16 08:56:00 +0000 2024","2","menurut aku memang terbukti bahwa #BuSriTerbaik karena mampu menjaga transparansi keuangan negara indonesia keren banget ibu SriMulyani PalingTOP https://t.co/VCCH5dtbcG https://t.co/6pB65WYAOC","1791029823294353550","https://pbs.twimg.com/media/GNr_5_raAAAzUNZ.jpg","","in","Indonesia","0","0","3","https://x.com/rkivezahra/status/1791029823294353550","1106026743041675264","rkivezahra"
"1791635334570340634","Sat May 18 01:02:05 +0000 2024","177","Pekan depan Presiden Jokowi akan evaluasi besar-besaran Bea Cukai imbas dari rentetan masalah barang masyarakat. #bisnisupdate #update #bisnis #text https://t.co/y0hNcv4u6R","1791635334570340634","","","in","","151","158","38","https://x.com/kumparan/status/1791635334570340634","759692754985242625","kumparan"
"1791645587923943814","Sat May 18 01:42:49 +0000 2024","29","Beberapa kasus Bea Cukai yg viral akhirnya sampai ke telinga Presiden Jokowi. Jokowi bersama Menkeu Sri Mulyani akan segera mengambil langkah strategis utk perbaikan pelayanan di Bea Cukai. Ditjen Bea Cukai sebenarnya sdh mengklarifikasi kritikan netizen terkait mahalnya Bea https://t.co/4f9QHAcShG","1791645587923943814","https://pbs.twimg.com/media/GN00KpSbEAEHrU7.jpg","","in","DKI Jakarta","1","7","18","https://x.com/Belok_dong/status/1791645587923943814","1172676209995657216","Belok_dong"
"1790347793825182173","Tue May 14 11:45:51 +0000 2024","4","Naaah looo....akhirnya di ancam juga si bea cukai Bongkar habis saja... Periksa kekayaan pegawai nya....dan pejabatnya‼‼‼ @beacukaiRI https://t.co/0DzWeGNqdU","1790347793825182173","https://pbs.twimg.com/media/GNiX1GebAAAWi1S.jpg","","in","","1","0","0","https://x.com/sumpahlusampah/status/1790347793825182173","1729761988296019968","sumpahlusampah"
"1790601752552595812","Wed May 15 04:35:00 +0000 2024","9","Ini Bukti Kejanggalan Harta Kekayaan Kepala Bea Cukai Purwakarta Rahmady Effendi Tidak Masuk Akal! https://t.co/m3KDelzLhn","1790601752552595812","","","in","Indonesia","0","0","6","https://x.com/democrazymedia/status/1790601752552595812","1243804423001763841","democrazymedia"
"1790330678888010185","Tue May 14 10:37:51 +0000 2024","18","Joint operation Bea Cukai Dan Polri berhasil ungkap penyelundupan puluhan ribu pil ekstasi serta jaringan Narkotika international. Kami berharap dengan adanya sinergi ini ke depan kegiatan dari pemberantasan penyalahgunaan narkoba ini bisa dilakukan dengan lebih efektif dan https://t.co/Au1t5ez6VF","1790330678888010185","https://pbs.twimg.com/ext_tw_video_thumb/1790330526764818432/pu/img/bOLj6iKFePkajjiZ.jpg","","in","ℭιяۼвση, ⦕ ĵαωα Ƀαᴚαт ™ ⦖","1","2","17","https://x.com/roman_paqr/status/1790330678888010185","3103394935","roman_paqr"
"1790352501205848297","Tue May 14 12:04:34 +0000 2024","545","Mantan Kepala Bea Cukai DIY Eko Darmanto disebut terima gratifikasi dengan total nilai Rp 23 5 miliar dari berbagai pihak termasuk suami Maia Estianty https://t.co/tUyrX2N4ie","1790352501205848297","","","in","Jakarta","44","59","326","https://x.com/kompascom/status/1790352501205848297","23343960","kompascom"
"1791713662836658634","Sat May 18 06:13:20 +0000 2024","55","Semoga dengan Evaluasi Secara Menyeluruh akan membawa perbaikan nyata yang dapat dirasakan oleh masyarakat! Evaluasi Besar-besaran Bea Cukai dari Regulasi sampai SOP Baru Pemerintah akan mengevaluasi Direktorat Jenderal Bea dan Cukai untuk merespons berbagai kasus viral dan https://t.co/MaooTLxBjw","1791713662836658634","https://pbs.twimg.com/media/GN1yFIzXoAATh-R.jpg","","in","Jawa Tengah, Indonesia","1","26","28","https://x.com/Aryprasetyo85/status/1791713662836658634","435004096","Aryprasetyo85"
"1791089613605646778","Thu May 16 12:53:35 +0000 2024","24","Jokowi Turun Gunung Benahi Bea Cukai Kemenkeu Bisa Apa? https://t.co/hJf5rB850a","1791089613605646778","","","in","","0","1","23","https://x.com/OposisiCerdas/status/1791089613605646778","887743587579944960","OposisiCerdas"
"1789593585115128090","Sun May 12 09:48:54 +0000 2024","134","Operasi Intelijen Berhasil Mengalihkan Berbagai Isu Seperti Isu Kecurangan Pilpres Perampasan Tanah Rakyat Dengan Dalil PSN Demi Investasi dll. Cipta Kondisi Mereka Dengan Sengaja Menjadikan Bea Cukai Samsak Bagi Netizen sumbu pendek sehingga membuyarkan fokus anak² bangsa","1789593585115128090","","","in","Indonesia","2","3","83","https://x.com/Nicho_Silalahi/status/1789593585115128090","75519742","Nicho_Silalahi"
"1789801460244574221","Sun May 12 23:34:55 +0000 2024","18","Keberadaan Bea Cukai mempunyai peran yg sangat vital selain sebagai sumber penerimaan negara Bea Cukai juga menjaga efektivitas perdagangan dan melindungi Indonesia dari masuknya barang2 yg terkena larangan dan pembatasan. Manchester United Casemiro #PrayForSumbar ziva Arsenal https://t.co/73AITnuHuM","1789801460244574221","https://pbs.twimg.com/media/GNam7-SawAAO5hC.jpg","","in","","1","3","17","https://x.com/riegosee/status/1789801460244574221","988378254","riegosee"
"1790247514589012203","Tue May 14 05:07:23 +0000 2024","2","pengarahan apa yk? apakah suruh jujur tingkatin layanan ato malak'a lebih halus gk hedon...? hny bu sri &amp; pentolan bea cukai yg tau. https://t.co/QOR5C9Zh2D https://t.co/HheH1jewfm","1790247514589012203","https://pbs.twimg.com/media/GNg8m0paIAAK3c-.jpg","","in","","0","0","0","https://x.com/drama_maya8/status/1790247514589012203","1582039167181107204","drama_maya8"
"1527497430031167488","Fri May 20 03:52:21 +0000 2022","440","Penyelundupan ratusan ribu liter Minyak Goreng ke Timor Leste karena permainan dokumen oknum Bea Cukai Surabaya dan Pelayaran kontainer MERATUS dimana shippernya adalah PT Bintang Laut Abadi belum lama ini. Bukti MahaKarya seorang LicinWei bekerja sama dengan mafia2 ? https://t.co/566py5IxaD","1527497430031167488","https://pbs.twimg.com/ext_tw_video_thumb/1527497001176141824/pu/img/_jmHeP9hDriNk94j.jpg","","in","ig. @tetapKurawa ","5","31","155","https://x.com/kurawa/status/1527497430031167488","46651600","kurawa"
"1789473065270915485","Sun May 12 01:50:00 +0000 2024","257","Seorang netizen melalui akun X curhat ayah temannya yang meninggal di Penang Malaysia harus bayar Bea Cukai 30% dari harga peti jenazah! https://t.co/98HESvdEhk","1789473065270915485","","","in","","13","65","113","https://x.com/detikcom/status/1789473065270915485","69183155","detikcom"
"1790625967591088614","Wed May 15 06:11:13 +0000 2024","85","Sudah saatnya Bea Cukai Di bersihkan Dari Oknum-oknum yang bermasalah! Ibu Sri Mulyani sebagai menteri keuangan berpesan ke bawahnya supaya bekerja secara profesional dalam menjalankan tugas nya! Dan Sri Mulyani juga mengungkapkan masukan dari masyarakat/netizen sebagai https://t.co/CuMwGYjmsR","1790625967591088614","https://pbs.twimg.com/media/GNmU0_saMAARX4X.jpg","","in","Jawa Tengah, Indonesia","8","43","45","https://x.com/Aryprasetyo85/status/1790625967591088614","435004096","Aryprasetyo85"
"1790000802783707137","Mon May 13 12:47:02 +0000 2024","39","Kenapa tidak semua Kepala Bea Cukai diaudit harta kekayaannya? Untuk pencegahan Jd tdk sekedar lapor LHKPN https://t.co/xq51aMUcQ5","1790000802783707137","","","in","Jakarta Pusat","1","11","15","https://x.com/WAHYU_UNIFORM/status/1790000802783707137","545264533","WAHYU_UNIFORM"
"1790672849575006366","Wed May 15 09:17:31 +0000 2024","119","akhirnya kena juga tuh jaringan hydra di bali tenyata mereka tuh punya laboratorium narkoba loh lalu kerjasama ini berbuah hasil yang memuaskan negara dan masyarakat #BeaCukaiTerbaik KinerjaDJBC PalingOke https://t.co/TRPcDFnrtR https://t.co/UlEL5UTAZ5","1790672849575006366","https://pbs.twimg.com/media/GNm_d4bbMAAzDBs.jpg","","in","","0","124","106","https://x.com/sukanuget_/status/1790672849575006366","1094123894863126529","sukanuget_"
"1791042737934061687","Thu May 16 09:47:19 +0000 2024","37","Tagar Bea Cukai Terbaik Trending Diduga Perbaiki Citra Publik: Bayar Buzzer? https://t.co/nhff9uALde","1791042737934061687","","","in","","0","4","25","https://x.com/OposisiCerdas/status/1791042737934061687","887743587579944960","OposisiCerdas"
"1791029709322760578","Thu May 16 08:55:33 +0000 2024","14","#BuSriTerbaik deh dgn mencopt rafeal di ditjen pajak ayoo bisa masuk kabinet lagii SriMulyani PalingTOP https://t.co/XhWHoHog7s https://t.co/pGRe0nRqn9","1791029709322760578","https://pbs.twimg.com/media/GNsEANOa8AAQVB2.jpg","","in","","0","18","14","https://x.com/echalim_/status/1791029709322760578","873368823553859584","echalim_"
"1792397031706915181","Mon May 20 03:29:12 +0000 2024","1","-beserta jajaran dan seluruh Pejabat Pegawai serta PPNPN Kantor Bea Cukai Banyuwangi. Suasana upacara yang khidmat dan dengan nuansa kolaborasi jajaran Kementerian Keuangan Banyuwangi memberikan semangat kepada seluruh peserta upacara untuk mengikuti rangkaian Upacara- https://t.co/2cFhM8B5S1","1792397135801209187","https://pbs.twimg.com/media/GN_fqhdbgAIe0_O.jpg","bcbanyuwangi","in","Jl. Raya Situbondo No. 37, Ket","0","1","0","https://x.com/bcbanyuwangi/status/1792397135801209187","943657656035655680","bcbanyuwangi"
"1791128453489860773","Thu May 16 15:28:51 +0000 2024","822","ternyata aku kena palak bea cukai juga barang hadiahku masih disita @bcpasarbaru pokoknya kalo ga bayar 3jt ga dikasih","1791128687485800855","","monsouleil","in","exclusive content 👉🏻","6","22","67","https://x.com/monsouleil/status/1791128687485800855","873745402586988545","monsouleil"
"1791653662139511210","Sat May 18 02:14:55 +0000 2024","28","Tak Sesuai LHKPN Asal Muasal Uang Rp 7 Miliar yang Dikeluarkan Eks Kepala Bea Cukai Purwakarta Terungkap https://t.co/xCJIJEo3Ma","1791653662139511210","","","in","","0","0","25","https://x.com/OposisiCerdas/status/1791653662139511210","887743587579944960","OposisiCerdas"
"1790256033572769957","Tue May 14 05:41:14 +0000 2024","1517","Sri Mulyani Kumpulkan Bos Bea Cukai Buntut Kasus Viral di Medsos https://t.co/TmRbArr7c9","1790256033572769957","","","in","","92","336","335","https://x.com/CNNIndonesia/status/1790256033572769957","17128975","CNNIndonesia"
"1788952902658367816","Fri May 10 15:23:03 +0000 2024","1415","om @prastow kapan nih kita rakyat biasa bisa melakukan sidak ke rumah pegawai bea cukai untuk periksa barang luar negeri punya mereka dan ngecek pembayaran pajak dan atau cukai mereka? soalnya saya punya kecurigaan terhadap barang milik pegawai @beacukaiRI","1788952902658367816","","","in","every mirror you looking at","16","106","565","https://x.com/BangWin04/status/1788952902658367816","1296382061758955520","BangWin04"
"1792365809924493479","Mon May 20 01:24:44 +0000 2024","0","JANJI LAYANAN BEA CUKAI MADURA https://t.co/YfXjbX2CX2","1792365809924493479","https://pbs.twimg.com/ext_tw_video_thumb/1792365273703698432/pu/img/vZOyKJl13ZV4yGfc.jpg","","in","Pamekasan, Indonesia","0","1","0","https://x.com/beacukaimadura/status/1792365809924493479","1215177881866756096","beacukaimadura"
"1791463629679968485","Fri May 17 13:39:47 +0000 2024","141","Apa cuma saya yang mumet lihat kelakuan Bea Cukai pajak sesukanya dibuat. Ibu SMI sampai ngamuk minta di viralkan agar orang-orang didalamnya malu. Habis celana dalam kira-kira apa lagi yg akan viral akibat ulah Becuk ya? https://t.co/Eq800eD8pX","1791463629679968485","https://pbs.twimg.com/ext_tw_video_thumb/1791394007559573504/pu/img/E04PN9j6ANCV0wK5.jpg","","in","","4","29","63","https://x.com/AnakLolina2/status/1791463629679968485","1276794185425670144","AnakLolina2"
"1789807265845035326","Sun May 12 23:57:59 +0000 2024","19","Bea Cukai Memiliki Peran Krusial Dalam Perekonomian Indonesia Tugas utama Bea Cukai tidak hanya sebagai revenue collector tetapi juga sebagai community protector yang melindungi masyarakat Indonesia dari ancaman barang terlarang Manchester United Casemiro #PrayForSumbar ziva https://t.co/RWpOK8ObRv","1789807265845035326","https://pbs.twimg.com/media/GNasNvQagAAeGAj.jpg","","in","DKI Jakarta, Indonesia","2","2","17","https://x.com/aiiptu/status/1789807265845035326","1009255291790036992","aiiptu"
